,Unnamed: 0,filepath,size(byte),traditional(us),dadi-5M(us),dadi-10M(us),dadi-100M(us)
802,802,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/90000.pl,542,1.77,65.83333333333333,35.0,6.385714285714286
803,803,/usr/lib/udev/rules.d/85-hwclock.rules,208,0.7899999999999999,37257.833333333336,14610.333333333334,110.78571428571429
804,804,/usr/share/fontconfig/conf.avail/65-khmer.conf,464,1.54,69.83333333333333,36.5,6.071428571428571
805,805,/var/lib/dpkg/info/libmount1:amd64.md5sums,294,1.03,44.833333333333336,21.666666666666668,4.042857142857143
806,806,/var/lib/dpkg/info/util-linux.conffiles,114,0.5,22.166666666666668,10.666666666666666,2.3285714285714283
807,807,/usr/share/perl5/Debconf/Element/Editor/Note.pm,164,0.73,29.166666666666668,13.666666666666666,2.7
808,808,/var/lib/dpkg/info/libx11-data.list,10425,31.130000000000003,1053.5,527.8333333333334,90.84285714285714
809,809,/var/lib/dpkg/info/libxslt1.1:amd64.list,682,2.18,78.5,39.333333333333336,8.12857142857143
810,810,/var/lib/dpkg/info/apt.triggers,67,0.4,19.166666666666668,9.166666666666666,1.9857142857142858
811,811,/var/lib/dpkg/info/libseccomp2:amd64.shlibs,36,0.26,14.5,6.833333333333333,1.8428571428571427
812,812,/usr/share/bash-completion/completions/fsck.cramfs,702,2.27,98.16666666666667,49.333333333333336,8.557142857142857
813,813,/sbin/mkfs.ext2,141792,422.87,14150.5,7097.333333333333,1213.1
814,814,/var/lib/dpkg/info/libbrotli1:amd64.triggers,65,0.36,21.833333333333332,9.5,2.3285714285714283
815,815,/etc/ssl/certs/TrustCor_ECA-1.pem,0,4.7299999999999995,165.5,82.33333333333333,14.528571428571428
816,816,/usr/share/common-licenses/CC0-1.0,7048,21.19,729.1666666666666,361.0,62.44285714285714
817,817,/usr/lib/x86_64-linux-gnu/gconv/IBM866NAV.so,18544,55.300000000000004,1873.8333333333333,940.1666666666666,160.92857142857142
818,818,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/4000.pl,542,1.77,68.16666666666667,33.166666666666664,6.1571428571428575
819,819,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/IdType/Inclusio.pl,629,2.02,74.5,36.166666666666664,6.7
820,820,/etc/ssl/certs/T-TeleSec_GlobalRoot_Class_3.pem,0,4.21,154.83333333333334,76.0,13.67142857142857
821,821,/var/lib/dpkg/info/base-files.list,1784,5.51,189.83333333333334,94.83333333333333,16.785714285714285
822,822,/usr/share/debconf/fix_db.pl,2004,6.05,210.16666666666666,106.0,18.52857142857143
823,823,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Gc/Lo.pl,6069,18.220000000000002,619.1666666666666,313.5,53.47142857142857
824,824,/usr/share/ca-certificates/mozilla/Hongkong_Post_Root_CA_3.crt,2074,6.31,210.16666666666666,104.83333333333333,18.442857142857143
825,825,/usr/lib/x86_64-linux-gnu/libicuuc.so.67,1988784,5920.34,325450.5,142811.0,17025.957142857143
826,826,/var/lib/dpkg/info/libaudit-common.conffiles,19,0.44000000000000006,25.5,13.666666666666666,2.4714285714285715
827,827,/var/lib/dpkg/info/libexpat1:amd64.list,436,1.4500000000000002,56.166666666666664,27.5,5.242857142857143
828,828,/usr/share/fonts/truetype/dejavu/DejaVuSans-Bold.ttf,705684,2103.7999999999997,130353.83333333333,57153.666666666664,6061.9
829,829,/var/lib/dpkg/info/libattr1:amd64.symbols,983,3.33,121.83333333333333,59.666666666666664,10.728571428571428
830,830,/var/lib/dpkg/info/libattr1:amd64.shlibs,77,0.41000000000000003,20.166666666666668,10.166666666666666,2.0428571428571427
831,831,/etc/ssl/certs/dd8e9d41.0,0,2.69,91.16666666666667,44.666666666666664,8.071428571428571
832,832,/etc/fonts/conf.d/10-scale-bitmap-fonts.conf,0,6.989999999999999,236.5,118.5,20.814285714285713
833,833,/usr/lib/x86_64-linux-gnu/perl-base/Config_heavy.pl,54670,163.16,5470.5,2739.8333333333335,469.2142857142857
834,834,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Phlp.pl,536,1.76,66.16666666666667,32.833333333333336,5.957142857142857
835,835,/usr/lib/x86_64-linux-gnu/libacl.so.1,38936,116.64999999999999,3896.1666666666665,1953.3333333333333,334.92857142857144
836,836,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Geor.pl,587,1.9100000000000001,70.16666666666667,34.333333333333336,6.1571428571428575
837,837,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Limb.pl,551,1.78,67.5,32.16666666666667,6.214285714285714
838,838,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Nand.pl,589,1.8900000000000001,69.83333333333333,35.0,6.3
839,839,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/ST.pl,1312,4.119999999999999,139.5,71.83333333333333,12.585714285714285
840,840,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Bpt/C.pl,1178,3.63,137.83333333333334,67.5,12.071428571428571
841,841,/usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0,231344,689.51,23056.833333333332,11559.0,1977.1571428571428
842,842,/var/lib/dpkg/info/libsmartcols1:amd64.triggers,67,0.39,20.833333333333332,10.166666666666666,2.442857142857143
843,843,/usr/lib/x86_64-linux-gnu/gconv/IBM1123.so,18544,55.910000000000004,1860.5,936.5,162.21428571428572
844,844,/usr/lib/x86_64-linux-gnu/gconv/IBM1133.so,18544,55.39,1859.1666666666667,939.1666666666666,160.7
845,845,/var/lib/dpkg/info/libwebp6:amd64.triggers,67,0.37,17.5,8.833333333333334,2.1571428571428575
846,846,/usr/share/fontconfig/conf.avail/50-user.conf,911,2.95,100.83333333333333,49.666666666666664,9.014285714285714
847,847,/var/lib/dpkg/info/debianutils.list,3051,9.19,315.8333333333333,157.66666666666666,27.1
848,848,/usr/lib/x86_64-linux-gnu/perl-base/XSLoader.pm,3967,12.08,405.8333333333333,205.5,35.357142857142854
849,849,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Zzzz.pl,8358,25.020000000000003,845.1666666666666,425.1666666666667,72.75714285714285
850,850,/var/lib/dpkg/info/libacl1:amd64.md5sums,289,1.03,40.166666666666664,21.0,3.8714285714285714
851,851,/etc/pam.conf,552,1.81,65.5,33.0,6.042857142857143
852,852,/usr/share/zoneinfo/zone.tab,19321,57.56,1945.5,975.1666666666666,167.1
853,853,/usr/share/ca-certificates/mozilla/GTS_Root_R1.crt,1915,5.93,193.5,97.5,17.014285714285716
854,854,/usr/lib/x86_64-linux-gnu/gconv/TSCII.so,26736,79.82,2677.5,1347.1666666666667,230.81428571428572
855,855,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Lb/PR.pl,727,2.3200000000000003,82.5,42.0,7.7
856,856,/etc/ssl/certs/Hellenic_Academic_and_Research_Institutions_RootCA_2011.pem,0,4.71,154.5,82.83333333333333,13.7
857,857,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Kthi.pl,536,1.84,63.833333333333336,40.833333333333336,5.785714285714286
858,858,/usr/share/X11/locale/ja.JIS,4096,0.18,4.166666666666666,2.333333333333333,0.7857142857142857
859,859,/usr/share/fontconfig/conf.avail/25-unhint-nonlatin.conf,3489,10.639999999999999,359.1666666666667,179.16666666666666,31.15714285714286
860,860,/var/lib/dpkg/info/libzstd1:amd64.shlibs,71,0.37,17.166666666666668,8.833333333333334,1.8714285714285714
861,861,/var/lib/dpkg/info/libkrb5-3:amd64.shlibs,32,0.26,13.166666666666666,6.333333333333333,1.5857142857142856
862,862,/usr/lib/x86_64-linux-gnu/gconv/EBCDIC-DK-NO.so,18544,55.24,1868.1666666666667,944.5,159.67142857142858
863,863,/var/lib/dpkg/info/openssl.list,5658,17.020000000000003,578.5,287.5,49.81428571428572
864,864,/etc/ssl/certs/8160b96c.0,0,4.529999999999999,166.83333333333334,89.83333333333333,14.585714285714285
865,865,/usr/lib/ssl/openssl.cnf,0,33.42,1108.1666666666667,556.1666666666666,95.38571428571429
866,866,/var/lib/dpkg/info/libpcre2-8-0:amd64.symbols,2842,8.639999999999999,295.1666666666667,148.83333333333334,25.757142857142856
867,867,/var/lib/dpkg/info/libhogweed6:amd64.triggers,67,0.4,18.5,8.5,1.8714285714285714
868,868,/var/lib/dpkg/info/bash.postrm,500,1.6400000000000001,62.5,29.5,5.585714285714285
869,869,/var/lib/dpkg/info/libjbig0:amd64.md5sums,369,1.24,45.833333333333336,25.166666666666668,4.357142857142858
870,870,/var/lib/dpkg/info/passwd.preinst,1199,3.69,130.83333333333334,64.83333333333333,11.528571428571428
871,871,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InSC/Bindu.pl,1114,3.5100000000000002,120.83333333333333,59.666666666666664,10.7
872,872,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/_PerlQuo.pl,881,2.88,96.83333333333333,50.833333333333336,9.071428571428571
873,873,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Han.pl,941,2.97,104.83333333333333,52.0,9.271428571428572
874,874,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Yezi.pl,567,1.87,65.5,32.833333333333336,6.014285714285714
875,875,/etc/fonts/conf.d/51-local.conf,0,1.4200000000000002,46.166666666666664,23.166666666666668,4.328571428571429
876,876,/usr/share/ca-certificates/mozilla/emSign_ECC_Root_CA_-_G3.crt,859,2.79,94.5,48.0,8.642857142857142
877,877,/usr/share/ca-certificates/mozilla/Staat_der_Nederlanden_Root_CA_-_G3.crt,1952,6.01,204.5,101.66666666666667,17.928571428571427
878,878,/var/lib/dpkg/info/libcap-ng0:amd64.shlibs,23,0.22,11.166666666666666,5.833333333333333,1.4428571428571428
879,879,/lib/x86_64-linux-gnu/security/pam_timestamp.so,22456,67.11,2256.1666666666665,1134.1666666666667,195.07142857142858
880,880,/usr/lib/x86_64-linux-gnu/gconv/CP1256.so,18544,55.26,1864.8333333333333,938.5,160.04285714285714
881,881,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Kana.pl,603,2.04,72.83333333333333,35.666666666666664,6.614285714285714
882,882,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Age/V70.pl,2214,6.72,230.16666666666666,116.66666666666667,20.242857142857144
883,883,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Bpt/O.pl,1178,3.73,127.16666666666667,64.16666666666666,11.32857142857143
884,884,/usr/share/fontconfig/conf.avail/49-sansserif.conf,799,2.56,89.83333333333333,44.333333333333336,8.214285714285715
885,885,/var/lib/dpkg/info/passwd.postrm,172,0.6699999999999999,25.833333333333332,13.166666666666666,2.6714285714285713
886,886,/var/lib/dpkg/info/gcc-10-base:amd64.list,234,0.85,32.5,16.0,3.157142857142857
887,887,/lib/x86_64-linux-gnu/security/pam_env.so,18272,54.61,1833.8333333333333,920.6666666666666,158.0142857142857
888,888,/usr/lib/x86_64-linux-gnu/gconv/IBM1166.so,18544,55.77,1861.1666666666667,935.3333333333334,160.84285714285716
889,889,/usr/lib/x86_64-linux-gnu/perl-base/auto/Hash/Util/Util.so,22896,68.47,39568.166666666664,15764.333333333334,314.4714285714286
890,890,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/EPres/Y.pl,1516,4.659999999999999,176.5,91.0,15.585714285714285
891,891,/etc/ssl/certs/3e45d192.0,0,3.81,142.5,71.83333333333333,12.185714285714285
892,892,/usr/share/fontconfig/conf.avail/45-generic.conf,3543,10.73,356.1666666666667,181.0,31.3
893,893,/var/lib/systemd/deb-systemd-helper-enabled/apt-daily.timer.dsh-also,56,0.33999999999999997,17.5,8.5,1.8714285714285714
894,894,/var/lib/dpkg/info/libkeyutils1:amd64.shlibs,38,0.27,14.166666666666666,7.166666666666667,1.6428571428571428
895,895,/usr/lib/x86_64-linux-gnu/gconv/IBM1140.so,18544,55.440000000000005,1865.8333333333333,945.0,160.04285714285714
896,896,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InSC/VowelInd.pl,1446,4.51,159.5,78.0,13.985714285714286
897,897,/etc/ssl/certs/Hellenic_Academic_and_Research_Institutions_RootCA_2015.pem,0,6.55,234.5,117.16666666666667,20.242857142857144
898,898,/var/lib/dpkg/info/base-files.md5sums,1897,5.92,198.16666666666666,101.66666666666667,17.585714285714285
899,899,/var/lib/dpkg/info/libsemanage-common.list,368,1.27,50.166666666666664,23.5,4.385714285714286
900,900,/lib/x86_64-linux-gnu/libgpg-error.so.0,149576,445.89000000000004,45459.5,18759.5,1280.9571428571428
901,901,/usr/lib/x86_64-linux-gnu/gconv/IBM1399.so,235624,702.2,23602.5,11801.833333333334,2014.5857142857142
902,902,/usr/lib/x86_64-linux-gnu/gconv/IBM1047.so,18544,55.190000000000005,1878.1666666666667,946.3333333333334,161.55714285714285
903,903,/var/lib/dpkg/info/libxau6:amd64.list,284,1.09,40.833333333333336,21.5,3.842857142857143
904,904,/var/lib/dpkg/info/libx11-6:amd64.symbols,32702,97.38,3275.8333333333335,1639.1666666666667,281.5285714285714
905,905,/etc/ssl/certs/e868b802.0,0,2.7600000000000002,92.16666666666667,45.666666666666664,8.014285714285714
906,906,/var/lib/dpkg/info/libkrb5support0:amd64.md5sums,239,0.87,34.833333333333336,18.0,3.357142857142857
907,907,/var/lib/dpkg/info/libbz2-1.0:amd64.list,316,1.08,42.833333333333336,23.333333333333332,4.157142857142857
908,908,/usr/share/perl5/Debconf/Element/Teletype/String.pm,573,1.86,67.16666666666667,35.833333333333336,6.242857142857143
909,909,/etc/ssl/certs/7f3d5d1d.0,0,2.8200000000000003,119.5,54.833333333333336,9.414285714285715
910,910,/usr/share/java/libintl.jar,2585,7.89,262.8333333333333,132.5,22.957142857142856
911,911,/usr/share/ca-certificates/mozilla/CFCA_EV_ROOT.crt,1984,6.1,209.5,102.83333333333333,18.385714285714286
912,912,/var/lib/dpkg/info/passwd.prerm,172,0.89,28.166666666666668,13.666666666666666,2.9285714285714284
913,913,/etc/apt/trusted.gpg.d/debian-archive-bullseye-automatic.gpg,8700,29.32,879.1666666666666,442.6666666666667,76.41428571428571
914,914,/usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0,30776,91.77,3096.8333333333335,1556.5,265.9
915,915,/usr/share/ca-certificates/mozilla/D-TRUST_Root_Class_3_CA_2_2009.crt,1517,4.6499999999999995,161.16666666666666,82.83333333333333,14.471428571428572
916,916,/usr/lib/ssl/misc/CA.pl,7597,22.87,774.1666666666666,388.3333333333333,66.55714285714286
917,917,/var/lib/dpkg/info/perl-base.preinst,193,0.85,29.5,15.0,2.9571428571428573
